product_id,sku,product_name,cate_report,sub_cate_report,cf_orders
71989257,6051811260026,Hạt giống hoa đậu biếc,Lifestyle,Home Living,247
5411143,8355844930757,Luật Hấp Dẫn (Tái Bản),Lifestyle,Book & Office Supplies,247
4781791,6036130164453,Người Đua Diều (Tái Bản 2018),Lifestyle,Book & Office Supplies,246
3725219,1290542417681,Trăm Năm Cô Đơn,Lifestyle,Book & Office Supplies,244
161008718,3272495764926,Kiếp Nào Ta Cũng Tìm Thấy Nhau: Câu Chuyện Về Những Linh Hồn Tri Kỷ Vĩnh Viễn Không Chia Lìa (Tái Bản),Lifestyle,Book & Office Supplies,240
193523651,1159067818093,Lịch Sử Lớp 10 (Bộ sách Cánh Diều),Lifestyle,Book & Office Supplies,239
54614798,7637794121043,"Có Một Ngày, Bố Mẹ Sẽ Già Đi",Lifestyle,Book & Office Supplies,238
7718738,3988700788541,Nghệ Thuật Tư Duy Rành Mạch (Tái Bản),Lifestyle,Book & Office Supplies,236
10005246,9970042779039,Đàn Ông Sao Hỏa Đàn Bà Sao Kim,Lifestyle,Book & Office Supplies,236
15267828,6068697850982,Hoàng Tử Bé (Tái Bản 2019),Lifestyle,Book & Office Supplies,233
74362509,5905684717068,Thần Số Học Ứng Dụng,Lifestyle,Book & Office Supplies,228
3304877,8730236576896,Điều Kỳ Diệu Của Tiệm Tạp Hóa NAMIYA (Tái Bản),Lifestyle,Book & Office Supplies,228
127538916,2448443669852,Hành Trình Về Phương Đông (Tái Bản 2021),Lifestyle,Book & Office Supplies,227
190555831,7897813218633,Đèn LED Mini Móc Khóa - Đèn Pin COB - Đèn Pin Dã Ngoại - Sạc Type C Tiện Dụng,Lifestyle,Home Living,226
176550322,5870035597896,Bàn Về Ham Muốn: Tại Sao Chúng Ta Muốn Thứ Mà Ta Muốn,Lifestyle,Book & Office Supplies,225
140416372,7946352110059,Dòng Chảy,Lifestyle,Book & Office Supplies,223
114937971,6094285468040,Rừng Nauy (Tái Bản),Lifestyle,Book & Office Supplies,223
42131408,2877538274269,Chó sủa nhầm cây - Tại sao những gì ta biết về thành công có khi lại sai,Lifestyle,Book & Office Supplies,221
161008716,9654761665285,Power Vs Force - Trường Năng Lượng Và Những Nhân Tố Quyết Định Hành Vi Của Con Người (Tái Bản),Lifestyle,Book & Office Supplies,221
191571531,7309346482352,Văn Phòng Thám Tử Quái Vật - Tập 09,Lifestyle,Book & Office Supplies,220
161310104,2118755668063,Từ Vựng IELTS 8.0 - Từ Vựng Đắt Để Đạt Điểm Cao 4 Kỹ Năng,Lifestyle,Book & Office Supplies,219
171556603,5442069676360,2030: Những Xu Hướng Lớn Sẽ Định Hình Thế Giới Tương Lai (Tái Bản Lần 1),Lifestyle,Book & Office Supplies,218
74217683,1638357424539,Không Sợ Chậm Chỉ Sợ Dừng - Bản Thông Thường,Lifestyle,Book & Office Supplies,217
191571495,4182485330518,Black Jack - Tập 12,Lifestyle,Book & Office Supplies,216
174444165,6959903895942,"Dear, Darling",Lifestyle,Book & Office Supplies,215
