product_id,sku,product_name,cate_report,sub_cate_report,cf_orders
110850010,5388605597673,Tai nghe nhét tai có dây jack 3.5mm Remax RM-512 (New Package) - Hàng chính hãng - TARNISH,ITC,Electronic Accessories,120
102600974,5098418790662,Củ sạc nhanh chuẩn kép PD và QC3.0 Remax RP-U88 công suất 20W - Hàng chính hãng - Trắng,ITC,Electronic Accessories,119
12567799,8169545261566,Apple AirPods 2 - MV7N2 - Hộp Sạc Thường,ITC,Electronic Accessories,118
78487136,7059512259913,Adapter Sạc nhanh cho iPhone/iPad,ITC,Electronic Accessories,117
54347,5009129080479,"Bàn phím có dây Logitech K120 - Bền bỉ, chống tràn, có thể điều chỉnh góc độ gõ, kích thước đầy đủ có phím số - Hàng chính hãng",ITC,Electronic Accessories,116
164404549,4009659778984,Bộ Thu Phát Bluetooth TP-Link UB500 USB Nano Bluetooth 5.0 - Hàng Chính Hãng,ITC,Electronic Accessories,115
186755330,2905548041667,"Cây chọt sim điện thoại, que chọc sim để sau ốp lưng dành cho iphone 5/5s/6/6plus/6s/6s plus/6/7/7plus/8/8plus/x/xs/xs max",ITC,Electronic Accessories,111
168586341,5643570930820,Cây lấy sim đa năng bằng kim loại cao cấp tiện lợi,ITC,Electronic Accessories,111
174593829,3459913968392,Lót chuột máy tính PixLink kích thước 22x18cm hàng chính hãng,ITC,Electronic Accessories,107
119329287,4844260365187,Dây cáp sạc và truyền dữ liệu Remax Suji Pro RC-138i - iCybernet (Hàng chính hãng) - Màu Đen - Lightning,ITC,Electronic Accessories,107
74198630,8789612331413,Thẻ Nhớ Camera Hikvision 64Gb Class 10 ( Chuyên dùng cho Camera IP ) - Hàng Chính hãng,ITC,Electronic Accessories,105
59084365,8061512849930,Loa Máy Tính Game Thủ - ROBOT RS200 - Hàng Chính Hãng,ITC,Electronic Accessories,104
58105571,2966294746629,[Chân chụp ảnh] Chân đế Tripod Bluetooth cho điện thoại và máy ảnh TTX - 6218 (Kèm túi đựng và remote bluetooth) - Hàng nhập khẩu,ITC,Camera,104
55669564,5464213506288,Bàn phím cơ gaming AlienX AXG1161 - Hàng Chính Hãng - Led RGB - Cherry Switch ,ITC,Electronic Accessories,103
78940159,7330843187814,"Đế tản nhiệt laptop, máy tính xách tay H9 có đèn LED 6 quạt giúp làm mát nhanh bảo vệ máy tính mà không gây ồn",ITC,Electronic Accessories,101
142703405,4614093273562,Bộ sạc nhanh công suất 18W cho iPhone Remax RPU37 chuẩn QC3.0+PD - Hàng chính hãng - Chân tròn (EU),ITC,Electronic Accessories,99
108220244,1603701888227,"Chuột không dây Logitech M220 Silent giảm ồn - USB 2.4GHz, pin 18 tháng, thiết kế thuận 2 tay, phù hợp PC/ Laptop - Hàng chính hãng",ITC,Electronic Accessories,99
183731832,1591338338342,Tai Nghe Kết Nối Không Dây I12 TWS,ITC,Electronic Accessories,99
192986761,6003643372703,"Dây dán tiên lợi Velcro làm gọn dây sạc, dây tai nghe,... UGREEN 50370- Hàng chính hãng - 1 chiếc 50370",ITC,Electronic Accessories,97
160440904,1024217414194,USB Kingston 32GB DataTraveler Exodia(DTX/32GB) - Hàng chính hãng ,ITC,Electronic Accessories,96
52430578,8412614208642,Tai Nghe True Wireless Earbuds SOUNDPEATS TrueCapsule Smart Touch Bluetooth V5.0 - Hàng Chính Hãng,ITC,Electronic Accessories,96
75007379,4907724742505,Bộ Kích Sóng Wifi Xiaomi Repeater Pro - Hàng Nhập Khẩu,ITC,IT,94
136815381,5054598529431,Apple AirPods 3,ITC,Electronic Accessories,94
56885649,4125329352862,Đầu Chuyển Đổi USB Type C Sang USB 3.0 Hàng Chính Hãng Helios,ITC,Electronic Accessories,92
158868704,9237182442324,[Miễn Phí 12 Tháng] SIM MAX DATA 4G VIETNAMOBILE 6GB/Ngày. Trọn Gói 1 Năm - Hàng Chính Hãng,ITC,Electronic Accessories,91
71672204,6615989704227,Thẻ Nhớ microSDHC SanDisk Ultra 32GB UHS-I - 100MB/s (New 2020) - Hàng Nhập Khẩu,ITC,Electronic Accessories,91
117774519,1429128184203,Adapter Sạc 1 Cổng 18W Xiaomi ZMI HA612 Hỗ Trợ Sạc Nhanh QC 3.0 - HÀNG NHẬP KHẨU - Trắng,ITC,Electronic Accessories,89
258765,6503375561649,"Tai nghe chụp tai Logitech H111 - 1 jack 3.5mm, Mic khử giảm tiếng ồn, trọng lượng nhẹ, âm thanh nổi - Hàng chính hãng",ITC,Electronic Accessories,89
76030668,3822178201372,Bộ Chuyển Đổi USB Wifi TP-Link Archer T2U Plus Công Suất Cao AC600 - Hàng Chính Hãng,ITC,IT,89
161966770,3087865750562,Bộ dây sạc kèm củ sạc nhanh cho iphone PD 20w QC3.0 hoco c80 - cốc sạc quick chagre 3.0 kèm cáp sạc dành cho ip ipad - hàng chính hãng,ITC,Electronic Accessories,88
43138454,6864544803602,Cáp chuyển USB Type-c ra 4 cổng HDMI/ VGA/ USB và cổng sạc hỗ trợ chế độ Dex - UHV41160,ITC,Electronic Accessories,87
104270009,4213246870729,Giá đỡ laptop nhôm có thể gấp gọn dành cho Macbook Ipad Surface và máy tính xách tay,ITC,Electronic Accessories,87
140634861,7022445758031,"Tai Nghe Bluetooth Cảm Ứng Cao Cấp Tích Hợp Sạc Dự Phòng 2500mAh + Giá Đỡ Điện Thoại, Bass Cực Hay Và Kháng Nước Tốt F9",ITC,Electronic Accessories,85
127834482,3389804791915,"Camera Wifi trong nhà EZVIZ C6N 4MP, Hàng Chính Hãng - Không thẻ nhớ",ITC,Camera,85
1609861,8683692620378,Tai Nghe Nhét Tai Mi Basic Xiaomi (Bạc) - Hàng Chính Hãng,ITC,Electronic Accessories,84
185570712,6954818629519,"Kẹp Dán Cố Định Dây Cáp, Dây Sạc Điện Thoại - Hàng Chính Hãng - ngẫu nhiên - 3 Khe",ITC,Electronic Accessories,84
187952569,1252589548151,"Chuột game có dây Logitech G203 Lightsync - Tùy chỉnh RGB, 6 nút lập trình, nhẹ, 8000 DPI, PC/Mac - Hàng chính hãng - MÀU ĐEN",ITC,Electronic Accessories,83
69247930,3875831715761,"Pin Sạc Dự Phòng 10.000mAh ROBOT RT180 - 2 Cổng Sạc Vào Type-C/Micro, Kích Thước Mỏng và Nhẹ - HÀNG CHÍNH HÃNG - Xanh",ITC,Electronic Accessories,83
153564252,7281693148475,"Màn Hình Máy Tính Xiaomi Mi Desktop Monitor 1C 23.8"" BHR4510GL - Hàng Chính Hãng",ITC,IT,81
23564916,7643688326128,"Chuột không dây Logitech B175 - đầu thu USB 2.4Ghz, pin 1 năm, nhỏ gọn, thiết kế thuận cả 2 tay, phù hợp PC/ Laptop - Hàng chính hãng",ITC,Electronic Accessories,81
161541551,4249499142917,Kem xóa vết trầy mắt kính Kem làm sạch màn hình điện thoại Viniel V9 - Hàng Chính Hãng,ITC,Electronic Accessories,80
58031088,6733465903312,"Combo Sạc cáp nhanh 25w Type C dùng cho Samsung Note10 / S10plus 5G / A80, OPPO, VIVO, HUAWEI",ITC,Electronic Accessories,79
143957289,6513980665861,"HUB Type C và HUB USB 3.0 tốc độ cao 4 in 1 Sidotech bộ chia cổng usb mở rộng kết nối chuyển đổi cho Macbook Pro Laptop PC máy tính hỗ trợ sạc pin kết nối đa năng ổ cứng bàn phím chuột máy in, thiết bị ổ chia usb - Hàng chính hãng - Type C - USB 3.0",ITC,Electronic Accessories,78
108917970,4000488989758,Giá đỡ laptop nhôm có thể gấp gọn dành cho Macbook Ipad Surface và máy tính xách tay,ITC,Electronic Accessories,77
177913436,6439827793045,Cáp Chuyển Đổi Lightning Sang Tai Nghe Jack 3.5mm  Nghe Nhạc Đàm Thoại - Hàng Chính Hãng,ITC,Electronic Accessories,76
125793,6504155934943,Tai Nghe Nhét Tai Sony Fontopia MDR-E9LP (Đen) - Hàng Chính Hãng,ITC,Electronic Accessories,76
119329293,6937189230547,Dây cáp sạc và truyền dữ liệu Remax Suji Pro RC-138i - iCybernet (Hàng chính hãng) - Màu Trắng  - Lightning,ITC,Electronic Accessories,75
119329295,2270352270952,Dây cáp sạc và truyền dữ liệu Remax Suji Pro RC-138i - iCybernet (Hàng chính hãng) - Màu Trắng  - Type C,ITC,Electronic Accessories,74
112949727,4963154284196,Vòng đeo tay Samsung Galaxy Fit 2 (SM-R220) - Hàng Chính Hãng - Đen,ITC,Electronic Accessories,74
186607391,2208052236975,"Giá Đỡ Laptop Nhôm Gấp Gọn, Laptop Stand Dùng Cho Máy Từ 11~17 inch, Có Thể Điều Chỉnh Nhiều Mức Độ Cao, Chất Liệu Hợp Kim Nhôm Cao Cấp - Giá đỡ bằng hợp kim nhôm cao cấp - Bạc",ITC,Electronic Accessories,73
76514573,4032062220917,CỐC SẠC NHANH 2 CỔNG CHỐNG CHÁY NỔ HOCO C73 - CỦ SẠC ĐA NĂNG 2.4A CHO IPHONE SAMSUNG OPPO XAOMI CHÍNH HÃNG,ITC,Electronic Accessories,73
49430844,1389395839617,Đầu Chuyển HDMI ra VGA,ITC,Electronic Accessories,73
157218954,6562410392461,"Camera wifi Ezviz mini CS-C1C-B Full HD 1080P Chính hãng chuẩn nén H265 mới , Đàm Thoại 2 Chiều Tích Hợp Chế Độ Nhà Thông Minh - Hàng Chính Hãng",ITC,Camera,73
3054371,4137542244732,Phần Mềm Diệt Virus BKAV Profressional Internet Security (1 năm) - Hàng Chính Hãng,ITC,IT,73
111152411,2902218653294,Cây lấy sim đa năng bằng kim loại cao cấp tiện lợi,ITC,Electronic Accessories,73
25905480,5761983241211,Thẻ Nhớ Micro SD Hikvision 32Gb Class 10 - Hàng Chính hãng,ITC,Electronic Accessories,72
115085892,4109088407713,"Chân Đế Camera Xoay 360 độ, chuyên dùng cho Camera Ezviz C6N Camera Imou A22Ep Camera Kbone H21PW",ITC,Camera,72
143957291,3528310622359,"HUB Type C và HUB USB 3.0 tốc độ cao 4 in 1 Sidotech bộ chia cổng usb mở rộng kết nối chuyển đổi cho Macbook Pro Laptop PC máy tính hỗ trợ sạc pin kết nối đa năng ổ cứng bàn phím chuột máy in, thiết bị ổ chia usb - Hàng chính hãng - USB - USB 3.0",ITC,Electronic Accessories,72
56873257,6419228673745,Sim 4G Mobifone C120N 120GB (4GB/ngày) gọi nội mạng không giới hạn - 120k/ tháng - Hàng chính hãng,ITC,Electronic Accessories,71
183567265,8853723061065,Tai nghe bluetooth không dây F9 True wireless Dock Sạc có Led Báo Pin Kép,ITC,Electronic Accessories,71
